ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
475,20080524,20080605,20080531,18954,1,100,4,SO71254,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,24 May 08,5 Jun 08,31 May 08
489,20080524,20080605,20080531,18954,1,100,4,SO71254,3,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,24 May 08,5 Jun 08,31 May 08
355,20080524,20080605,20080531,13401,1,100,4,SO71255,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,24 May 08,5 Jun 08,31 May 08
537,20080524,20080605,20080531,13401,1,100,4,SO71255,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,24 May 08,5 Jun 08,31 May 08
363,20080524,20080605,20080531,17005,1,100,4,SO71256,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,24 May 08,5 Jun 08,31 May 08
485,20080524,20080605,20080531,17005,1,100,4,SO71256,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,24 May 08,5 Jun 08,31 May 08
217,20080524,20080605,20080531,17005,1,100,4,SO71256,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,24 May 08,5 Jun 08,31 May 08
467,20080524,20080605,20080531,17005,1,100,4,SO71256,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,24 May 08,5 Jun 08,31 May 08
359,20080524,20080605,20080531,17264,1,100,1,SO71257,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,24 May 08,5 Jun 08,31 May 08
485,20080524,20080605,20080531,17264,1,100,1,SO71257,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,24 May 08,5 Jun 08,31 May 08
482,20080524,20080605,20080531,17264,1,100,1,SO71257,3,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,24 May 08,5 Jun 08,31 May 08
562,20080524,20080605,20080531,25320,1,100,7,SO71258,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,24 May 08,5 Jun 08,31 May 08
222,20080524,20080605,20080531,25320,1,100,7,SO71258,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,24 May 08,5 Jun 08,31 May 08
561,20080524,20080605,20080531,29367,1,98,10,SO71259,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,24 May 08,5 Jun 08,31 May 08
214,20080524,20080605,20080531,29367,1,98,10,SO71259,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,24 May 08,5 Jun 08,31 May 08
575,20080524,20080605,20080531,18136,1,98,10,SO71260,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,24 May 08,5 Jun 08,31 May 08
481,20080524,20080605,20080531,18136,2,98,10,SO71260,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,24 May 08,5 Jun 08,31 May 08
573,20080524,20080605,20080531,25319,1,100,7,SO71261,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,24 May 08,5 Jun 08,31 May 08
530,20080524,20080605,20080531,25319,1,100,7,SO71261,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,24 May 08,5 Jun 08,31 May 08
541,20080524,20080605,20080531,25319,1,100,7,SO71261,3,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,24 May 08,5 Jun 08,31 May 08
480,20080524,20080605,20080531,25319,1,100,7,SO71261,4,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,24 May 08,5 Jun 08,31 May 08
576,20080524,20080605,20080531,12321,1,100,7,SO71262,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,24 May 08,5 Jun 08,31 May 08
477,20080524,20080605,20080531,12321,1,100,7,SO71262,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,24 May 08,5 Jun 08,31 May 08
479,20080524,20080605,20080531,12321,1,100,7,SO71262,3,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,24 May 08,5 Jun 08,31 May 08
382,20080524,20080605,20080531,26761,1,6,9,SO71263,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,24 May 08,5 Jun 08,31 May 08
214,20080524,20080605,20080531,26761,1,6,9,SO71263,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,24 May 08,5 Jun 08,31 May 08
378,20080524,20080605,20080531,21994,1,6,9,SO71264,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,24 May 08,5 Jun 08,31 May 08
217,20080524,20080605,20080531,21994,1,6,9,SO71264,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,24 May 08,5 Jun 08,31 May 08
582,20080524,20080605,20080531,24468,1,6,9,SO71265,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,,,24 May 08,5 Jun 08,31 May 08
599,20080524,20080605,20080531,16483,1,6,9,SO71266,1,1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,,,24 May 08,5 Jun 08,31 May 08
359,20080524,20080605,20080531,15789,1,6,9,SO71267,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,24 May 08,5 Jun 08,31 May 08
485,20080524,20080605,20080531,15789,1,6,9,SO71267,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,24 May 08,5 Jun 08,31 May 08
483,20080524,20080605,20080531,15789,1,6,9,SO71267,3,1,1,120,120,0,0,44.88,44.88,120,9.6,3,,,24 May 08,5 Jun 08,31 May 08
359,20080524,20080605,20080531,13107,1,6,9,SO71268,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,24 May 08,5 Jun 08,31 May 08
485,20080524,20080605,20080531,13107,1,6,9,SO71268,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,24 May 08,5 Jun 08,31 May 08
214,20080524,20080605,20080531,13107,1,6,9,SO71268,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,24 May 08,5 Jun 08,31 May 08
569,20080524,20080605,20080531,11090,1,100,4,SO71269,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,24 May 08,5 Jun 08,31 May 08
225,20080524,20080605,20080531,11090,1,100,4,SO71269,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,24 May 08,5 Jun 08,31 May 08
570,20080524,20080605,20080531,11084,1,100,1,SO71270,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,24 May 08,5 Jun 08,31 May 08
479,20080524,20080605,20080531,11084,1,100,1,SO71270,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,24 May 08,5 Jun 08,31 May 08
477,20080524,20080605,20080531,11084,1,100,1,SO71270,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,24 May 08,5 Jun 08,31 May 08
564,20080524,20080605,20080531,28038,1,100,4,SO71271,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,24 May 08,5 Jun 08,31 May 08
479,20080524,20080605,20080531,28038,1,100,4,SO71271,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,24 May 08,5 Jun 08,31 May 08
477,20080524,20080605,20080531,28038,1,100,4,SO71271,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,24 May 08,5 Jun 08,31 May 08
225,20080524,20080605,20080531,28038,1,100,4,SO71271,4,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,24 May 08,5 Jun 08,31 May 08
584,20080524,20080605,20080531,20091,1,100,4,SO71272,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,24 May 08,5 Jun 08,31 May 08
479,20080524,20080605,20080531,20091,1,100,4,SO71272,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,24 May 08,5 Jun 08,31 May 08
225,20080524,20080605,20080531,20091,1,100,4,SO71272,3,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,24 May 08,5 Jun 08,31 May 08
477,20080524,20080605,20080531,20091,1,100,4,SO71272,4,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,24 May 08,5 Jun 08,31 May 08
605,20080524,20080605,20080531,20076,1,100,4,SO71273,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,24 May 08,5 Jun 08,31 May 08
479,20080524,20080605,20080531,20076,1,100,4,SO71273,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,24 May 08,5 Jun 08,31 May 08
477,20080524,20080605,20080531,20076,1,100,4,SO71273,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,24 May 08,5 Jun 08,31 May 08
605,20080524,20080605,20080531,20078,1,100,1,SO71274,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,24 May 08,5 Jun 08,31 May 08
214,20080524,20080605,20080531,20078,1,100,1,SO71274,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,24 May 08,5 Jun 08,31 May 08
489,20080524,20080605,20080531,20078,1,100,1,SO71274,3,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,24 May 08,5 Jun 08,31 May 08
382,20080524,20080605,20080531,21746,1,100,4,SO71275,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,24 May 08,5 Jun 08,31 May 08
491,20080524,20080605,20080531,21746,1,100,4,SO71275,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,24 May 08,5 Jun 08,31 May 08
386,20080524,20080605,20080531,21660,1,100,4,SO71276,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,24 May 08,5 Jun 08,31 May 08
479,20080524,20080605,20080531,21660,1,100,4,SO71276,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,24 May 08,5 Jun 08,31 May 08
477,20080524,20080605,20080531,21660,1,100,4,SO71276,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,24 May 08,5 Jun 08,31 May 08
390,20080524,20080605,20080531,21596,1,100,1,SO71277,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,24 May 08,5 Jun 08,31 May 08
217,20080524,20080605,20080531,21596,1,100,1,SO71277,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,24 May 08,5 Jun 08,31 May 08
562,20080524,20080605,20080531,13139,1,6,9,SO71278,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,24 May 08,5 Jun 08,31 May 08
481,20080524,20080605,20080531,13139,2,6,9,SO71278,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,24 May 08,5 Jun 08,31 May 08
579,20080524,20080605,20080531,13110,1,6,9,SO71279,1,1,1,1214.85,1214.85,0,0,755.1508,755.1508,1214.85,97.188,30.3713,,,24 May 08,5 Jun 08,31 May 08
583,20080524,20080605,20080531,19174,1,100,7,SO71280,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,,,24 May 08,5 Jun 08,31 May 08
584,20080524,20080605,20080531,25709,1,6,9,SO71281,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,24 May 08,5 Jun 08,31 May 08
479,20080524,20080605,20080531,25709,1,6,9,SO71281,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,24 May 08,5 Jun 08,31 May 08
477,20080524,20080605,20080531,25709,1,6,9,SO71281,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,24 May 08,5 Jun 08,31 May 08
487,20080524,20080605,20080531,25709,1,6,9,SO71281,4,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,,,24 May 08,5 Jun 08,31 May 08
372,20080525,20080606,20080601,21955,1,6,9,SO71282,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,25 May 08,6 Jun 08,1 Jun 08
477,20080525,20080606,20080601,21955,1,6,9,SO71282,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,25 May 08,6 Jun 08,1 Jun 08
479,20080525,20080606,20080601,21955,1,6,9,SO71282,3,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,25 May 08,6 Jun 08,1 Jun 08
378,20080525,20080606,20080601,21958,1,6,9,SO71283,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,25 May 08,6 Jun 08,1 Jun 08
529,20080525,20080606,20080601,21958,1,6,9,SO71283,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,25 May 08,6 Jun 08,1 Jun 08
540,20080525,20080606,20080601,21958,1,6,9,SO71283,3,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,25 May 08,6 Jun 08,1 Jun 08
214,20080525,20080606,20080601,21958,1,6,9,SO71283,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,25 May 08,6 Jun 08,1 Jun 08
380,20080525,20080606,20080601,21968,1,6,9,SO71284,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,25 May 08,6 Jun 08,1 Jun 08
217,20080525,20080606,20080601,21968,1,6,9,SO71284,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,25 May 08,6 Jun 08,1 Jun 08
488,20080525,20080606,20080601,21968,1,6,9,SO71284,3,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,25 May 08,6 Jun 08,1 Jun 08
225,20080525,20080606,20080601,21968,1,6,9,SO71284,4,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,25 May 08,6 Jun 08,1 Jun 08
600,20080525,20080606,20080601,16267,1,100,8,SO71285,1,1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,,,25 May 08,6 Jun 08,1 Jun 08
489,20080525,20080606,20080601,16267,1,100,8,SO71285,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,25 May 08,6 Jun 08,1 Jun 08
536,20080525,20080606,20080601,16608,1,6,9,SO71286,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,25 May 08,6 Jun 08,1 Jun 08
537,20080525,20080606,20080601,21988,1,6,9,SO71287,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,25 May 08,6 Jun 08,1 Jun 08
477,20080525,20080606,20080601,20314,1,6,9,SO71288,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,25 May 08,6 Jun 08,1 Jun 08
487,20080525,20080606,20080601,20314,1,6,9,SO71288,2,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,,,25 May 08,6 Jun 08,1 Jun 08
484,20080525,20080606,20080601,20314,1,6,9,SO71288,3,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,,25 May 08,6 Jun 08,1 Jun 08
478,20080525,20080606,20080601,25019,1,6,9,SO71289,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,25 May 08,6 Jun 08,1 Jun 08
225,20080525,20080606,20080601,25019,1,6,9,SO71289,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,25 May 08,6 Jun 08,1 Jun 08
477,20080525,20080606,20080601,25019,1,6,9,SO71289,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,25 May 08,6 Jun 08,1 Jun 08
540,20080525,20080606,20080601,18280,1,6,9,SO71290,1,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,25 May 08,6 Jun 08,1 Jun 08
234,20080525,20080606,20080601,18280,1,6,9,SO71290,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,25 May 08,6 Jun 08,1 Jun 08
482,20080525,20080606,20080601,18280,1,6,9,SO71290,3,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,25 May 08,6 Jun 08,1 Jun 08
374,20080525,20080606,20080601,16540,1,100,8,SO71291,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,25 May 08,6 Jun 08,1 Jun 08
529,20080525,20080606,20080601,16540,1,100,8,SO71291,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,25 May 08,6 Jun 08,1 Jun 08
540,20080525,20080606,20080601,16540,1,100,8,SO71291,3,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,25 May 08,6 Jun 08,1 Jun 08
217,20080525,20080606,20080601,16540,1,100,8,SO71291,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,25 May 08,6 Jun 08,1 Jun 08
591,20080525,20080606,20080601,15664,1,100,8,SO71292,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,,,25 May 08,6 Jun 08,1 Jun 08
478,20080525,20080606,20080601,15664,1,100,8,SO71292,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,25 May 08,6 Jun 08,1 Jun 08
477,20080525,20080606,20080601,15664,1,100,8,SO71292,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,25 May 08,6 Jun 08,1 Jun 08
225,20080525,20080606,20080601,15664,1,100,8,SO71292,4,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,25 May 08,6 Jun 08,1 Jun 08
529,20080525,20080606,20080601,11223,1,19,6,SO71293,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,25 May 08,6 Jun 08,1 Jun 08
222,20080525,20080606,20080601,11223,1,19,6,SO71293,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,25 May 08,6 Jun 08,1 Jun 08
530,20080525,20080606,20080601,29029,1,100,1,SO71294,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,25 May 08,6 Jun 08,1 Jun 08
467,20080525,20080606,20080601,29029,1,100,1,SO71294,2,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,25 May 08,6 Jun 08,1 Jun 08
530,20080525,20080606,20080601,27626,1,100,4,SO71295,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,25 May 08,6 Jun 08,1 Jun 08
541,20080525,20080606,20080601,27626,1,100,4,SO71295,2,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,25 May 08,6 Jun 08,1 Jun 08
539,20080525,20080606,20080601,11253,1,19,6,SO71296,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,25 May 08,6 Jun 08,1 Jun 08
529,20080525,20080606,20080601,11253,1,19,6,SO71296,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,25 May 08,6 Jun 08,1 Jun 08
529,20080525,20080606,20080601,16479,1,19,6,SO71297,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,25 May 08,6 Jun 08,1 Jun 08
540,20080525,20080606,20080601,16479,1,19,6,SO71297,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,25 May 08,6 Jun 08,1 Jun 08
222,20080525,20080606,20080601,16479,1,19,6,SO71297,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,25 May 08,6 Jun 08,1 Jun 08
528,20080525,20080606,20080601,11223,1,19,6,SO71298,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,25 May 08,6 Jun 08,1 Jun 08
535,20080525,20080606,20080601,11223,1,19,6,SO71298,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,25 May 08,6 Jun 08,1 Jun 08
528,20080525,20080606,20080601,23720,1,100,1,SO71299,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,25 May 08,6 Jun 08,1 Jun 08
536,20080525,20080606,20080601,23720,1,100,1,SO71299,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,25 May 08,6 Jun 08,1 Jun 08
540,20080525,20080606,20080601,25041,1,100,1,SO71300,1,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,25 May 08,6 Jun 08,1 Jun 08
478,20080525,20080606,20080601,20488,1,100,1,SO71301,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,25 May 08,6 Jun 08,1 Jun 08
477,20080525,20080606,20080601,20488,1,100,1,SO71301,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,25 May 08,6 Jun 08,1 Jun 08
474,20080525,20080606,20080601,18985,1,100,1,SO71302,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,25 May 08,6 Jun 08,1 Jun 08
463,20080525,20080606,20080601,18985,1,100,1,SO71302,2,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,25 May 08,6 Jun 08,1 Jun 08
477,20080525,20080606,20080601,18230,1,100,4,SO71303,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,25 May 08,6 Jun 08,1 Jun 08
477,20080525,20080606,20080601,18911,1,100,1,SO71304,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,25 May 08,6 Jun 08,1 Jun 08
214,20080525,20080606,20080601,18911,1,100,1,SO71304,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,25 May 08,6 Jun 08,1 Jun 08
465,20080525,20080606,20080601,18911,1,100,1,SO71304,3,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,25 May 08,6 Jun 08,1 Jun 08
528,20080525,20080606,20080601,22219,1,19,6,SO71305,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,25 May 08,6 Jun 08,1 Jun 08
484,20080525,20080606,20080601,22219,1,19,6,SO71305,2,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,,25 May 08,6 Jun 08,1 Jun 08
528,20080525,20080606,20080601,11581,1,100,7,SO71306,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,25 May 08,6 Jun 08,1 Jun 08
536,20080525,20080606,20080601,11581,1,100,7,SO71306,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,25 May 08,6 Jun 08,1 Jun 08
222,20080525,20080606,20080601,11581,1,100,7,SO71306,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,25 May 08,6 Jun 08,1 Jun 08
529,20080525,20080606,20080601,16312,1,100,7,SO71307,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,25 May 08,6 Jun 08,1 Jun 08
539,20080525,20080606,20080601,16312,1,100,7,SO71307,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,25 May 08,6 Jun 08,1 Jun 08
217,20080525,20080606,20080601,16312,1,100,7,SO71307,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,25 May 08,6 Jun 08,1 Jun 08
477,20080525,20080606,20080601,19376,1,100,7,SO71308,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,25 May 08,6 Jun 08,1 Jun 08
467,20080525,20080606,20080601,19376,1,100,7,SO71308,2,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,25 May 08,6 Jun 08,1 Jun 08
539,20080525,20080606,20080601,19430,1,98,10,SO71309,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,25 May 08,6 Jun 08,1 Jun 08
529,20080525,20080606,20080601,19430,1,98,10,SO71309,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,25 May 08,6 Jun 08,1 Jun 08
217,20080525,20080606,20080601,19430,1,98,10,SO71309,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,25 May 08,6 Jun 08,1 Jun 08
529,20080525,20080606,20080601,23975,1,100,8,SO71310,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,25 May 08,6 Jun 08,1 Jun 08
217,20080525,20080606,20080601,23975,1,100,8,SO71310,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,25 May 08,6 Jun 08,1 Jun 08
538,20080525,20080606,20080601,29423,1,98,7,SO71311,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,25 May 08,6 Jun 08,1 Jun 08
530,20080525,20080606,20080601,27931,1,100,8,SO71312,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,25 May 08,6 Jun 08,1 Jun 08
480,20080525,20080606,20080601,27931,2,100,8,SO71312,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,25 May 08,6 Jun 08,1 Jun 08
530,20080525,20080606,20080601,16325,1,98,10,SO71313,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,25 May 08,6 Jun 08,1 Jun 08
480,20080525,20080606,20080601,16325,2,98,10,SO71313,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,25 May 08,6 Jun 08,1 Jun 08
486,20080525,20080606,20080601,16325,1,98,10,SO71313,3,1,1,159,159,0,0,59.466,59.466,159,12.72,3.975,,,25 May 08,6 Jun 08,1 Jun 08
